"sampledate","depth","wtemp","flag_wtemp"
2018-03-24,2.8,3.959,""
2018-03-24,3.05,4.186,""
2018-03-24,3.3,4.125,""
2018-03-24,3.8,3.954,""
2018-03-24,4.3,4.628,""
2018-03-24,4.8,3.932,""
2018-03-24,5.3,4.07,""
2018-03-24,5.8,4.051,""
2018-03-24,6.3,4.441,""
2018-03-24,6.8,4.39,""
2018-03-24,7.3,4.62,""
2018-03-25,0.55,1.16,""
2018-03-25,0.8,1.551,""
2018-03-25,1.05,2.205,""
2018-03-25,1.3,2.517,""
2018-03-25,1.55,2.886,""
2018-03-25,1.8,3.268,""
2018-03-25,2.05,3.471,""
2018-03-25,2.3,3.704,""
2018-03-25,2.55,3.932,""
2018-03-25,2.8,3.943,""
2018-03-25,3.05,4.187,""
2018-03-25,3.3,4.128,""
2018-03-25,3.8,3.951,""
2018-03-25,4.3,4.649,""
2018-03-25,4.8,3.934,""
2018-03-25,5.3,4.073,""
2018-03-25,5.8,4.056,""
2018-03-25,6.3,4.446,""
2018-03-25,6.8,4.39,""
2018-03-25,7.3,4.62,""
2018-03-26,0.55,1.182,""
2018-03-26,0.8,1.569,""
2018-03-26,1.05,2.212,""
2018-03-26,1.3,2.513,""
2018-03-26,1.55,2.871,""
2018-03-26,1.8,3.25,""
2018-03-26,2.05,3.463,""
2018-03-26,2.3,3.718,""
2018-03-26,2.55,3.95,""
2018-03-26,2.8,3.945,""
2018-03-26,3.05,4.191,""
2018-03-26,3.3,4.131,""
2018-03-26,3.8,3.949,""
2018-03-26,4.3,4.665,""
2018-03-26,4.8,3.93,""
2018-03-26,5.3,4.087,""
2018-03-26,5.8,4.077,""
2018-03-26,6.3,4.457,""
2018-03-26,6.8,4.39,""
2018-03-26,7.3,4.627,""
2018-03-27,0.55,1.112,""
2018-03-27,0.8,1.473,""
2018-03-27,1.05,2.115,""
2018-03-27,1.3,2.434,""
2018-03-27,1.55,2.836,""
2018-03-27,1.8,3.215,""
2018-03-27,2.05,3.44,""
2018-03-27,2.3,3.704,""
2018-03-27,2.55,3.962,""
2018-03-27,2.8,3.959,""
2018-03-27,3.05,4.204,""
2018-03-27,3.3,4.141,""
2018-03-27,3.8,3.951,""
2018-03-27,4.3,4.682,""
2018-03-27,4.8,3.924,""
2018-03-27,5.3,4.056,""
2018-03-27,5.8,4.045,""
2018-03-27,6.3,4.459,""
2018-03-27,6.8,4.39,""
2018-03-27,7.3,4.63,""
2018-03-28,0.55,0.945,""
2018-03-28,0.8,1.319,""
2018-03-28,1.05,1.993,""
2018-03-28,1.3,2.306,""
2018-03-28,1.55,2.731,""
2018-03-28,1.8,3.158,""
2018-03-28,2.05,3.405,""
2018-03-28,2.3,3.701,""
2018-03-28,2.55,3.968,""
2018-03-28,2.8,3.941,""
2018-03-28,3.05,4.185,""
2018-03-28,3.3,4.125,""
2018-03-28,3.8,3.937,""
2018-03-28,4.3,4.679,""
2018-03-28,4.8,3.91,""
2018-03-28,5.3,4.056,""
2018-03-28,5.8,4.025,""
2018-03-28,6.3,4.455,""
2018-03-28,6.8,4.39,""
2018-03-28,7.3,4.63,""
2018-03-29,0.55,1.135,""
2018-03-29,0.8,1.468,""
2018-03-29,1.05,2.1,""
2018-03-29,1.3,2.373,""
2018-03-29,1.55,2.756,""
2018-03-29,1.8,3.165,""
2018-03-29,2.05,3.421,""
2018-03-29,2.3,3.777,""
2018-03-29,2.55,3.942,""
2018-03-29,2.8,3.915,""
2018-03-29,3.05,4.171,""
2018-03-29,3.3,4.111,""
2018-03-29,3.8,3.921,""
2018-03-29,4.3,4.689,""
2018-03-29,4.8,3.893,""
2018-03-29,5.3,4.048,""
2018-03-29,5.8,4.033,""
2018-03-29,6.3,4.441,""
2018-03-29,6.8,4.385,""
2018-03-29,7.3,4.639,""
2018-03-30,0.55,1.182,""
2018-03-30,0.8,1.504,""
2018-03-30,1.05,2.135,""
2018-03-30,1.3,2.412,""
2018-03-30,1.55,2.782,""
2018-03-30,1.8,3.199,""
2018-03-30,2.05,3.478,""
2018-03-30,2.3,3.81,""
2018-03-30,2.55,3.952,""
2018-03-30,2.8,3.914,""
2018-03-30,3.05,4.17,""
2018-03-30,3.3,4.11,""
2018-03-30,3.8,3.91,""
2018-03-30,4.3,4.696,""
2018-03-30,4.8,3.886,""
2018-03-30,5.3,4.044,""
2018-03-30,5.8,4.034,""
2018-03-30,6.3,4.442,""
2018-03-30,6.8,4.38,""
2018-03-30,7.3,4.64,""
2018-03-31,0.55,1.2,""
2018-03-31,0.8,1.528,""
2018-03-31,1.05,2.166,""
2018-03-31,1.3,2.434,""
2018-03-31,1.55,2.821,""
2018-03-31,1.8,3.236,""
2018-03-31,2.05,3.51,""
2018-03-31,2.3,3.794,""
2018-03-31,2.55,3.939,""
2018-03-31,2.8,3.906,""
2018-03-31,3.05,4.169,""
2018-03-31,3.3,4.107,""
2018-03-31,3.8,3.905,""
2018-03-31,4.3,4.708,""
2018-03-31,4.8,3.885,""
2018-03-31,5.3,4.054,""
2018-03-31,5.8,4.067,""
2018-03-31,6.3,4.477,""
2018-03-31,6.8,4.378,""
2018-03-31,7.3,4.64,""
2018-04-01,0.55,1.199,""
2018-04-01,0.8,1.535,""
2018-04-01,1.05,2.166,""
2018-04-01,1.3,2.424,""
2018-04-01,1.55,2.818,""
2018-04-01,1.8,3.245,""
2018-04-01,2.05,3.526,""
2018-04-01,2.3,3.824,""
2018-04-01,2.55,3.959,""
2018-04-01,2.8,3.909,""
2018-04-01,3.05,4.173,""
2018-04-01,3.3,4.108,""
2018-04-01,3.8,3.903,""
2018-04-01,4.3,4.725,""
2018-04-01,4.8,3.878,""
2018-04-01,5.3,4.036,""
2018-04-01,5.8,4.034,""
2018-04-01,6.3,4.498,""
2018-04-01,6.8,4.379,""
2018-04-01,7.3,4.64,""
2018-04-02,0.55,1.19,""
2018-04-02,0.8,1.526,""
2018-04-02,1.05,2.16,""
2018-04-02,1.3,2.42,""
2018-04-02,1.55,2.817,""
2018-04-02,1.8,3.247,""
2018-04-02,2.05,3.522,""
2018-04-02,2.3,3.792,""
2018-04-02,2.55,3.924,""
2018-04-02,2.8,3.895,""
2018-04-02,3.05,4.17,""
2018-04-02,3.3,4.109,""
2018-04-02,3.8,3.905,""
2018-04-02,4.3,4.744,""
2018-04-02,4.8,3.877,""
2018-04-02,5.3,4.031,""
2018-04-02,5.8,4.002,""
2018-04-02,6.3,4.467,""
2018-04-02,6.8,4.38,""
2018-04-02,7.3,4.64,""
2018-04-03,0.55,1.185,""
2018-04-03,0.8,1.52,""
2018-04-03,1.05,2.165,""
2018-04-03,1.3,2.418,""
2018-04-03,1.55,2.816,""
2018-04-03,1.8,3.253,""
2018-04-03,2.05,3.517,""
2018-04-03,2.3,3.778,""
2018-04-03,2.55,3.925,""
2018-04-03,2.8,3.923,""
2018-04-03,3.05,4.18,""
2018-04-03,3.3,4.113,""
2018-04-03,3.8,3.902,""
2018-04-03,4.3,4.756,""
2018-04-03,4.8,3.879,""
2018-04-03,5.3,4.042,""
2018-04-03,5.8,4.031,""
2018-04-03,6.3,4.454,""
2018-04-03,6.8,4.379,""
2018-04-03,7.3,4.649,""
2018-04-04,0.55,1.18,""
2018-04-04,0.8,1.515,""
2018-04-04,1.05,2.167,""
2018-04-04,1.3,2.42,""
2018-04-04,1.55,2.819,""
2018-04-04,1.8,3.26,""
2018-04-04,2.05,3.512,""
2018-04-04,2.3,3.767,""
2018-04-04,2.55,3.915,""
2018-04-04,2.8,3.929,""
2018-04-04,3.05,4.174,""
2018-04-04,3.3,4.11,""
2018-04-04,3.8,3.898,""
2018-04-04,4.3,4.767,""
2018-04-04,4.8,3.875,""
2018-04-04,5.3,4.084,""
2018-04-04,5.8,4.048,""
2018-04-04,6.3,4.481,""
2018-04-04,6.8,4.377,""
2018-04-04,7.3,4.65,""
2018-04-05,0.55,1.179,""
2018-04-05,0.8,1.51,""
2018-04-05,1.05,2.166,""
2018-04-05,1.3,2.418,""
2018-04-05,1.55,2.819,""
2018-04-05,1.8,3.257,""
2018-04-05,2.05,3.499,""
2018-04-05,2.3,3.746,""
2018-04-05,2.55,3.91,""
2018-04-05,2.8,3.939,""
2018-04-05,3.05,4.185,""
2018-04-05,3.3,4.118,""
2018-04-05,3.8,3.904,""
2018-04-05,4.3,4.794,""
2018-04-05,4.8,3.898,""
2018-04-05,5.3,4.105,""
2018-04-05,5.8,4.096,""
2018-04-05,6.3,4.517,""
2018-04-05,6.8,4.38,""
2018-04-05,7.3,4.651,""
2018-04-06,0.55,1.18,""
2018-04-06,0.8,1.507,""
2018-04-06,1.05,2.171,""
2018-04-06,1.3,2.412,""
2018-04-06,1.55,2.823,""
2018-04-06,1.8,3.265,""
2018-04-06,2.05,3.497,""
2018-04-06,2.3,3.742,""
2018-04-06,2.55,3.913,""
2018-04-06,2.8,3.945,""
2018-04-06,3.05,4.189,""
2018-04-06,3.3,4.123,""
2018-04-06,3.8,3.904,""
2018-04-06,4.3,4.815,""
2018-04-06,4.8,3.9,""
2018-04-06,5.3,4.118,""
2018-04-06,5.8,4.14,""
2018-04-06,6.3,4.545,""
2018-04-06,6.8,4.38,""
2018-04-06,7.3,4.66,""
2018-04-07,0.55,1.18,""
2018-04-07,0.8,1.5,""
2018-04-07,1.05,2.173,""
2018-04-07,1.3,2.412,""
2018-04-07,1.55,2.819,""
2018-04-07,1.8,3.26,""
2018-04-07,2.05,3.487,""
2018-04-07,2.3,3.736,""
2018-04-07,2.55,3.917,""
2018-04-07,2.8,3.951,""
2018-04-07,3.05,4.19,""
2018-04-07,3.3,4.123,""
2018-04-07,3.8,3.897,""
2018-04-07,4.3,4.824,""
2018-04-07,4.8,3.894,""
2018-04-07,5.3,4.116,""
2018-04-07,5.8,4.145,""
2018-04-07,6.3,4.562,""
2018-04-07,6.8,4.38,""
2018-04-07,7.3,4.66,""
2018-04-08,0.55,1.184,""
2018-04-08,0.8,1.5,""
2018-04-08,1.05,2.167,""
2018-04-08,1.3,2.413,""
2018-04-08,1.55,2.816,""
2018-04-08,1.8,3.259,""
2018-04-08,2.05,3.473,""
2018-04-08,2.3,3.716,""
2018-04-08,2.55,3.898,""
2018-04-08,2.8,3.948,""
2018-04-08,3.05,4.188,""
2018-04-08,3.3,4.122,""
2018-04-08,3.8,3.893,""
2018-04-08,4.3,4.838,""
2018-04-08,4.8,3.88,""
2018-04-08,5.3,4.089,""
2018-04-08,5.8,4.129,""
2018-04-08,6.3,4.576,""
2018-04-08,6.8,4.38,""
2018-04-08,7.3,4.664,""
2018-04-09,0.55,1.19,""
2018-04-09,0.8,1.496,""
2018-04-09,1.05,2.169,""
2018-04-09,1.3,2.41,""
2018-04-09,1.55,2.812,""
2018-04-09,1.8,3.249,""
2018-04-09,2.05,3.454,""
2018-04-09,2.3,3.699,""
2018-04-09,2.55,3.897,""
2018-04-09,2.8,3.955,""
2018-04-09,3.05,4.199,""
2018-04-09,3.3,4.133,""
2018-04-09,3.8,3.901,""
2018-04-09,4.3,4.862,""
2018-04-09,4.8,3.89,""
2018-04-09,5.3,4.109,""
2018-04-09,5.8,4.124,""
2018-04-09,6.3,4.586,""
2018-04-09,6.8,4.38,""
2018-04-09,7.3,4.67,""
2018-04-10,0.55,1.194,""
2018-04-10,0.8,1.49,""
2018-04-10,1.05,2.169,""
2018-04-10,1.3,2.401,""
2018-04-10,1.55,2.807,""
2018-04-10,1.8,3.239,""
2018-04-10,2.05,3.442,""
2018-04-10,2.3,3.693,""
2018-04-10,2.55,3.887,""
2018-04-10,2.8,3.959,""
2018-04-10,3.05,4.206,""
2018-04-10,3.3,4.138,""
2018-04-10,3.8,3.898,""
2018-04-10,4.3,4.881,""
2018-04-10,4.8,3.891,""
2018-04-10,5.3,4.114,""
2018-04-10,5.8,4.138,""
2018-04-10,6.3,4.59,""
2018-04-10,6.8,4.38,""
2018-04-10,7.3,4.672,""
2018-04-11,0.55,1.2,""
2018-04-11,0.8,1.489,""
2018-04-11,1.05,2.167,""
2018-04-11,1.3,2.397,""
2018-04-11,1.55,2.796,""
2018-04-11,1.8,3.232,""
2018-04-11,2.05,3.428,""
2018-04-11,2.3,3.679,""
2018-04-11,2.55,3.875,""
2018-04-11,2.8,3.946,""
2018-04-11,3.05,4.202,""
2018-04-11,3.3,4.132,""
2018-04-11,3.8,3.89,""
2018-04-11,4.3,4.893,""
2018-04-11,4.8,3.886,""
2018-04-11,5.3,4.108,""
2018-04-11,5.8,4.149,""
2018-04-11,6.3,4.596,""
2018-04-11,6.8,4.38,""
2018-04-11,7.3,4.68,""
2018-04-12,0.55,1.2,""
2018-04-12,0.8,1.477,""
2018-04-12,1.05,2.156,""
2018-04-12,1.3,2.383,""
2018-04-12,1.55,2.783,""
2018-04-12,1.8,3.222,""
2018-04-12,2.05,3.414,""
2018-04-12,2.3,3.667,""
2018-04-12,2.55,3.87,""
2018-04-12,2.8,3.937,""
2018-04-12,3.05,4.199,""
2018-04-12,3.3,4.136,""
2018-04-12,3.8,3.89,""
2018-04-12,4.3,4.91,""
2018-04-12,4.8,3.883,""
2018-04-12,5.3,4.114,""
2018-04-12,5.8,4.167,""
2018-04-12,6.3,4.615,""
2018-04-12,6.8,4.38,""
2018-04-12,7.3,4.686,""
2018-04-13,0.55,1.183,""
2018-04-13,0.8,1.455,""
2018-04-13,1.05,2.146,""
2018-04-13,1.3,2.368,""
2018-04-13,1.55,2.773,""
2018-04-13,1.8,3.209,""
2018-04-13,2.05,3.403,""
2018-04-13,2.3,3.664,""
2018-04-13,2.55,3.878,""
2018-04-13,2.8,3.945,""
2018-04-13,3.05,4.213,""
2018-04-13,3.3,4.158,""
2018-04-13,3.8,3.903,""
2018-04-13,4.3,4.945,""
2018-04-13,4.8,3.907,""
2018-04-13,5.3,4.125,""
2018-04-13,5.8,4.16,""
2018-04-13,6.3,4.63,""
2018-04-13,6.8,4.38,""
2018-04-13,7.3,4.69,""
2018-04-14,0.55,1.169,""
2018-04-14,0.8,1.445,""
2018-04-14,1.05,2.14,""
2018-04-14,1.3,2.366,""
2018-04-14,1.55,2.762,""
2018-04-14,1.8,3.196,""
2018-04-14,2.05,3.388,""
2018-04-14,2.3,3.652,""
2018-04-14,2.55,3.871,""
2018-04-14,2.8,3.941,""
2018-04-14,3.05,4.209,""
2018-04-14,3.3,4.161,""
2018-04-14,3.8,3.918,""
2018-04-14,4.3,4.991,""
2018-04-14,4.8,3.944,""
2018-04-14,5.3,4.182,""
2018-04-14,5.8,4.195,""
2018-04-14,6.3,4.633,""
2018-04-14,6.8,4.38,""
2018-04-14,7.3,4.688,""
2018-04-15,0.55,1.183,""
2018-04-15,0.8,1.445,""
2018-04-15,1.05,2.14,""
2018-04-15,1.3,2.354,""
2018-04-15,1.55,2.754,""
2018-04-15,1.8,3.189,""
2018-04-15,2.05,3.373,""
2018-04-15,2.3,3.635,""
2018-04-15,2.55,3.859,""
2018-04-15,2.8,3.929,""
2018-04-15,3.05,4.209,""
2018-04-15,3.3,4.168,""
2018-04-15,3.8,3.929,""
2018-04-15,4.3,5.024,""
2018-04-15,4.8,3.957,""
2018-04-15,5.3,4.193,""
2018-04-15,5.8,4.218,""
2018-04-15,6.3,4.65,""
2018-04-15,6.8,4.373,""
2018-04-15,7.3,4.689,""
2018-04-16,0.55,1.195,""
2018-04-16,0.8,1.45,""
2018-04-16,1.05,2.15,""
2018-04-16,1.3,2.348,""
2018-04-16,1.55,2.745,""
2018-04-16,1.8,3.179,""
2018-04-16,2.05,3.359,""
2018-04-16,2.3,3.618,""
2018-04-16,2.55,3.843,""
2018-04-16,2.8,3.912,""
2018-04-16,3.05,4.196,""
2018-04-16,3.3,4.158,""
2018-04-16,3.8,3.921,""
2018-04-16,4.3,5.045,""
2018-04-16,4.8,3.963,""
2018-04-16,5.3,4.21,""
2018-04-16,5.8,4.235,""
2018-04-16,6.3,4.665,""
2018-04-16,6.8,4.37,""
2018-04-16,7.3,4.69,""
2018-04-17,0.55,1.2,""
2018-04-17,0.8,1.446,""
2018-04-17,1.05,2.15,""
2018-04-17,1.3,2.34,""
2018-04-17,1.55,2.733,""
2018-04-17,1.8,3.178,""
2018-04-17,2.05,3.36,""
2018-04-17,2.3,3.617,""
2018-04-17,2.55,3.835,""
2018-04-17,2.8,3.895,""
2018-04-17,3.05,4.181,""
2018-04-17,3.3,4.142,""
2018-04-17,3.8,3.897,""
2018-04-17,4.3,5.03,""
2018-04-17,4.8,3.928,""
2018-04-17,5.3,4.203,""
2018-04-17,5.8,4.241,""
2018-04-17,6.3,4.677,""
2018-04-17,6.8,4.37,""
2018-04-17,7.3,4.699,""
2018-04-18,0.55,1.207,""
2018-04-18,0.8,1.449,""
2018-04-18,1.05,2.154,""
2018-04-18,1.3,2.348,""
2018-04-18,1.55,2.744,""
2018-04-18,1.8,3.179,""
2018-04-18,2.05,3.36,""
2018-04-18,2.3,3.62,""
2018-04-18,2.55,3.84,""
2018-04-18,2.8,3.906,""
2018-04-18,3.05,4.194,""
2018-04-18,3.3,4.159,""
2018-04-18,3.8,3.907,""
2018-04-18,4.3,5.051,""
2018-04-18,4.8,3.922,""
2018-04-18,5.3,4.181,""
2018-04-18,5.8,4.248,""
2018-04-18,6.3,4.693,""
2018-04-18,6.8,4.376,""
2018-04-18,7.3,4.7,""
2018-04-19,0.55,1.21,""
2018-04-19,0.8,1.446,""
2018-04-19,1.05,2.151,""
2018-04-19,1.3,2.35,""
2018-04-19,1.55,2.737,""
2018-04-19,1.8,3.174,""
2018-04-19,2.05,3.352,""
2018-04-19,2.3,3.615,""
2018-04-19,2.55,3.839,""
2018-04-19,2.8,3.91,""
2018-04-19,3.05,4.195,""
2018-04-19,3.3,4.16,""
2018-04-19,3.8,3.905,""
2018-04-19,4.3,5.074,""
2018-04-19,4.8,3.93,""
2018-04-19,5.3,4.196,""
2018-04-19,5.8,4.25,""
2018-04-19,6.3,4.705,""
2018-04-19,6.8,4.38,""
2018-04-19,7.3,4.7,""
2018-04-20,0.55,1.212,""
2018-04-20,0.8,1.436,""
2018-04-20,1.05,2.148,""
2018-04-20,1.3,2.341,""
2018-04-20,1.55,2.725,""
2018-04-20,1.8,3.169,""
2018-04-20,2.05,3.342,""
2018-04-20,2.3,3.605,""
2018-04-20,2.55,3.831,""
2018-04-20,2.8,3.907,""
2018-04-20,3.05,4.199,""
2018-04-20,3.3,4.168,""
2018-04-20,3.8,3.916,""
2018-04-20,4.3,5.108,""
2018-04-20,4.8,3.959,""
2018-04-20,5.3,4.221,""
2018-04-20,5.8,4.25,""
2018-04-20,6.3,4.714,""
2018-04-20,6.8,4.38,""
2018-04-20,7.3,4.7,""
2018-04-21,0.55,1.188,""
2018-04-21,0.8,1.4,""
2018-04-21,1.05,2.107,""
2018-04-21,1.3,2.301,""
2018-04-21,1.55,2.698,""
2018-04-21,1.8,3.147,""
2018-04-21,2.05,3.318,""
2018-04-21,2.3,3.585,""
2018-04-21,2.55,3.826,""
2018-04-21,2.8,3.905,""
2018-04-21,3.05,4.209,""
2018-04-21,3.3,4.191,""
2018-04-21,3.8,3.935,""
2018-04-21,4.3,5.147,""
2018-04-21,4.8,3.975,""
2018-04-21,5.3,4.231,""
2018-04-21,5.8,4.245,""
2018-04-21,6.3,4.72,""
2018-04-21,6.8,4.377,""
2018-04-21,7.3,4.709,""
2018-04-22,0.55,1.19,""
2018-04-22,0.8,1.368,""
2018-04-22,1.05,2.078,""
2018-04-22,1.3,2.262,""
2018-04-22,1.55,2.655,""
2018-04-22,1.8,3.106,""
2018-04-22,2.05,3.281,""
2018-04-22,2.3,3.565,""
2018-04-22,2.55,3.814,""
2018-04-22,2.8,3.901,""
2018-04-22,3.05,4.214,""
2018-04-22,3.3,4.204,""
2018-04-22,3.8,3.936,""
2018-04-22,4.3,5.168,""
2018-04-22,4.8,3.965,""
2018-04-22,5.3,4.201,""
2018-04-22,5.8,4.235,""
2018-04-22,6.3,4.723,""
2018-04-22,6.8,4.37,""
2018-04-22,7.3,4.715,""
2018-04-23,0.55,1.23,""
2018-04-23,0.8,1.336,""
2018-04-23,1.05,2.035,""
2018-04-23,1.3,2.21,""
2018-04-23,1.55,2.607,""
2018-04-23,1.8,3.063,""
2018-04-23,2.05,3.241,""
2018-04-23,2.3,3.54,""
2018-04-23,2.55,3.791,""
2018-04-23,2.8,3.887,""
2018-04-23,3.05,4.211,""
2018-04-23,3.3,4.209,""
2018-04-23,3.8,3.943,""
2018-04-23,4.3,5.199,""
2018-04-23,4.8,3.96,""
2018-04-23,5.3,4.199,""
2018-04-23,5.8,4.233,""
2018-04-23,6.3,4.737,""
2018-04-23,6.8,4.366,""
2018-04-23,7.3,4.724,""
2018-04-24,0.55,1.403,""
2018-04-24,0.8,1.316,""
2018-04-24,1.05,1.994,""
2018-04-24,1.3,2.146,""
2018-04-24,1.55,2.548,""
2018-04-24,1.8,3.013,""
2018-04-24,2.05,3.193,""
2018-04-24,2.3,3.507,""
2018-04-24,2.55,3.767,""
2018-04-24,2.8,3.874,""
2018-04-24,3.05,4.205,""
2018-04-24,3.3,4.221,""
2018-04-24,3.8,3.935,""
2018-04-24,4.3,5.222,""
2018-04-24,4.8,3.956,""
2018-04-24,5.3,4.212,""
2018-04-24,5.8,4.25,""
2018-04-24,6.3,4.761,""
2018-04-24,6.8,4.361,""
2018-04-24,7.3,4.735,""
2018-04-25,0.55,1.64,""
2018-04-25,0.8,1.389,""
2018-04-25,1.05,1.952,""
2018-04-25,1.3,2.084,""
2018-04-25,1.55,2.484,""
2018-04-25,1.8,2.96,""
2018-04-25,2.05,3.145,""
2018-04-25,2.3,3.469,""
2018-04-25,2.55,3.74,""
2018-04-25,2.8,3.861,""
2018-04-25,3.05,4.202,""
2018-04-25,3.3,4.221,""
2018-04-25,3.8,3.916,""
2018-04-25,4.3,5.222,""
2018-04-25,4.8,3.913,""
2018-04-25,5.3,4.183,""
2018-04-25,5.8,4.264,""
2018-04-25,6.3,4.784,""
2018-04-25,6.8,4.359,""
2018-04-25,7.3,4.74,""
2018-04-26,0.55,1.748,""
2018-04-26,0.8,1.484,""
2018-04-26,1.05,1.934,""
2018-04-26,1.3,2.01,""
2018-04-26,1.55,2.404,""
2018-04-26,1.8,2.889,""
2018-04-26,2.05,3.08,""
2018-04-26,2.3,3.42,""
2018-04-26,2.55,3.705,""
2018-04-26,2.8,3.837,""
2018-04-26,3.05,4.195,""
2018-04-26,3.3,4.224,""
2018-04-26,3.8,3.914,""
2018-04-26,4.3,5.244,""
2018-04-26,4.8,3.907,""
2018-04-26,5.3,4.185,""
2018-04-26,5.8,4.25,""
2018-04-26,6.3,4.732,""
2018-04-26,6.8,4.329,""
2018-04-26,7.3,4.74,""
2018-04-27,0.55,1.776,""
2018-04-27,0.8,1.525,""
2018-04-27,1.05,1.95,""
2018-04-27,1.3,1.948,""
2018-04-27,1.55,2.336,""
2018-04-27,1.8,2.821,""
2018-04-27,2.05,3.019,""
2018-04-27,2.3,3.37,""
2018-04-27,2.55,3.667,""
2018-04-27,2.8,3.813,""
2018-04-27,3.05,4.186,""
2018-04-27,3.3,4.222,""
2018-04-27,3.8,3.916,""
2018-04-27,4.3,5.266,""
2018-04-27,4.8,3.897,""
2018-04-27,5.3,4.122,""
2018-04-27,5.8,4.215,""
2018-04-27,6.3,4.769,""
2018-04-27,6.8,4.289,""
2018-04-27,7.3,4.73,""
2018-04-28,0.55,2.021,""
2018-04-28,0.8,1.712,""
2018-04-28,1.05,2.064,""
2018-04-28,1.3,1.924,""
2018-04-28,1.55,2.259,""
2018-04-28,1.8,2.747,""
2018-04-28,2.05,2.95,""
2018-04-28,2.3,3.315,""
2018-04-28,2.55,3.624,""
2018-04-28,2.8,3.782,""
2018-04-28,3.05,4.176,""
2018-04-28,3.3,4.226,""
2018-04-28,3.8,3.92,""
2018-04-28,4.3,5.3,""
2018-04-28,4.8,3.908,""
2018-04-28,5.3,4.134,""
2018-04-28,5.8,4.211,""
2018-04-28,6.3,4.81,""
2018-04-28,6.8,4.316,""
2018-04-28,7.3,4.717,""
2018-04-29,0.55,2.433,""
2018-04-29,0.8,2.023,""
2018-04-29,1.05,2.345,""
2018-04-29,1.3,2.109,""
2018-04-29,1.55,2.245,""
2018-04-29,1.8,2.646,""
2018-04-29,2.05,2.861,""
2018-04-29,2.3,3.242,""
2018-04-29,2.55,3.576,""
2018-04-29,2.8,3.742,""
2018-04-29,3.05,4.156,""
2018-04-29,3.3,4.231,""
2018-04-29,3.8,3.938,""
2018-04-29,4.3,5.328,""
2018-04-29,4.8,3.918,""
2018-04-29,5.3,4.141,""
2018-04-29,5.8,4.211,""
2018-04-29,6.3,4.78,""
2018-04-29,6.8,4.314,""
2018-04-29,7.3,4.708,""
2018-04-30,0.55,2.905,""
2018-04-30,0.8,2.263,""
2018-04-30,1.05,2.559,""
2018-04-30,1.3,2.299,""
2018-04-30,1.55,2.378,""
2018-04-30,1.8,2.623,""
2018-04-30,2.05,2.827,""
2018-04-30,2.3,3.206,""
2018-04-30,2.55,3.55,""
2018-04-30,2.8,3.712,""
2018-04-30,3.05,4.143,""
2018-04-30,3.3,4.239,""
2018-04-30,3.8,3.948,""
2018-04-30,4.3,5.401,""
2018-04-30,4.8,3.925,""
2018-04-30,5.3,4.15,""
2018-04-30,5.8,4.206,""
2018-04-30,6.3,4.754,""
2018-04-30,6.8,4.302,""
2018-04-30,7.3,4.724,""
2018-05-01,0.55,3.331,""
2018-05-01,0.8,2.526,""
2018-05-01,1.05,2.839,""
2018-05-01,1.3,2.551,""
2018-05-01,1.55,2.588,""
2018-05-01,1.8,2.784,""
2018-05-01,2.05,2.808,""
2018-05-01,2.3,3.191,""
2018-05-01,2.55,3.563,""
2018-05-01,2.8,3.714,""
2018-05-01,3.05,4.163,""
2018-05-01,3.3,4.276,""
2018-05-01,3.8,3.954,""
2018-05-01,4.3,5.504,""
2018-05-01,4.8,3.912,""
2018-05-01,5.3,4.168,""
2018-05-01,5.8,4.209,""
2018-05-01,6.3,4.787,""
2018-05-01,6.8,4.293,""
2018-05-01,7.3,4.751,""
2018-05-02,0.55,3.541,""
2018-05-02,0.8,2.876,""
2018-05-02,1.05,3.268,""
2018-05-02,1.3,2.947,""
2018-05-02,1.55,2.973,""
2018-05-02,1.8,3.126,""
2018-05-02,2.05,2.999,""
2018-05-02,2.3,3.221,""
2018-05-02,2.55,3.565,""
2018-05-02,2.8,3.721,""
2018-05-02,3.05,4.171,""
2018-05-02,3.3,4.286,""
2018-05-02,3.8,3.956,""
2018-05-02,4.3,5.602,""
2018-05-02,4.8,3.895,""
2018-05-02,5.3,4.166,""
2018-05-02,5.8,4.215,""
2018-05-02,6.3,4.836,""
2018-05-02,6.8,4.29,""
2018-05-02,7.3,4.787,""
2018-05-03,0.55,4.086,""
2018-05-03,0.8,3.426,""
2018-05-03,1.05,3.767,""
2018-05-03,1.3,3.396,""
2018-05-03,1.55,3.407,""
2018-05-03,1.8,3.556,""
2018-05-03,2.05,3.382,""
2018-05-03,2.3,3.483,""
2018-05-03,2.55,3.672,""
2018-05-03,2.8,3.738,""
2018-05-03,3.05,4.178,""
2018-05-03,3.3,4.289,""
2018-05-03,3.8,3.937,""
2018-05-03,4.3,5.663,""
2018-05-03,4.8,3.927,""
2018-05-03,5.3,4.182,""
2018-05-03,5.8,4.222,""
2018-05-03,6.3,4.871,""
2018-05-03,6.8,4.285,""
2018-05-03,7.3,4.798,""
2018-05-04,0.55,4.523,""
2018-05-04,0.8,3.885,""
2018-05-04,1.05,4.169,""
2018-05-04,1.3,3.766,""
2018-05-04,1.55,3.77,""
2018-05-04,1.8,3.919,""
2018-05-04,2.05,3.737,""
2018-05-04,2.3,3.862,""
2018-05-04,2.55,3.999,""
2018-05-04,2.8,3.883,""
2018-05-04,3.05,4.225,""
